Plant_ID Year Electricity SO2 NOx Capital Employees Coal_hc Oil_hc Gas_hc CAA
3178 87 6288.20821917808 88.773698630137 28.6393424657534 487831865.548412 83 18978.7957176915 10.7357693244181 0 0
3297 87 10479.1342465753 101.587698630137 44.5584109589041 727167390.077313 92 30354.5583967458 195.230976170367 0 0
3497 87 18296.101369863 165.206876712329 51.1845753424657 981390097.078283 256 56541.9391203836 0 1017.87974438356 0
3644 87 2238.77808219178 9.53169863013699 8.06687671232877 313528115.783369 104 7380.03202270685 13.3139345030137 0 0
3775 87 8811.22191780822 46.4175890410959 35.120904109589 908356012.172132 180 23961.7139568471 28.3680656686537 0 0
3776 87 1582.69589041096 18.0309863013699 11.0939452054795 732376851.719097 132 7730.44136018904 102.000116089775 0 0
3788 87 5417.16712328767 33.0075068493151 16.8783561643836 1015528502.56704 213 17013.5775353967 112.179482332231 0 0
3796 87 3962.91232876712 22.4066301369863 17.575698630137 507266011.364756 141 11946.0354866049 40.6027789808219 0 0
3936 87 4065.19726027397 23.7240821917808 18.1529315068493 749416783.815115 146 11396.9745959803 25.2665900218948 0 0
3945 87 1399.15890410959 12.3418082191781 7.79013698630137 430203909.618816 79 5068.63387878027 9.50995321643836 0 0
3946 87 2728.68767123288 28.7832876712329 18.2915342465753 469079802.303651 69 8518.13864474082 15.2159251463014 0 0
3947 87 12427.9561643836 410.620712328767 83.4805479452055 987589800.687151 243 35330.3915441096 14.0936629863419 0 0
3948 87 15754.5095890411 182.792136986301 72.8999178082192 1847546574.15303 253 46300.760109063 250.919899787001 0 0
4054 87 2468.3095890411 28.4851232876712 19.3986301369863 282683247.616129 61 7407.38911659562 3.3294278764274 0 0
4072 87 3215.09315068493 85.0358904109589 18.505095890411 651835965.724482 164 10802.4480354038 67.94558064 48.3315831580822 0
4158 87 10625.9397260274 58.0591780821918 60.2084383561644 1207929766.69405 263 35137.7953998811 78.763246848766 0 0
4162 87 11043.6931506849 36.1486849315068 42.7888219178082 998700228.283543 215 32347.3422752466 33.7603339183562 71.7020282191781 0
6002 87 14408.9917808219 55.7845753424658 42.0243561643836 2025612144.74896 365 40510.4910032153 329.658717521901 263.976838162192 0
6004 87 21067.7808219178 103.644191780822 81.2651780821918 2274212671.20635 247 61407.7050777057 222.057407603836 0 0
6016 87 5490.68767123288 24.7224109589041 20.5808219178082 876877018.163392 124 16532.8445827003 28.9288730055452 0 0
6017 87 11954.5917808219 37.9369315068493 28.5910410958904 1912517208.35477 241 36916.0980371551 100.08079844662 0 0
6095 87 13076.7671232877 51.3355890410959 56.7025205479452 1238272391.03891 260 40858.8070911167 22.404050263537 0 0
6139 87 20603.8191780822 88.200904109589 138.155780821918 1204363111.86521 133 62036.7035325299 136.444222389041 0 0
6146 87 38817.2684931507 116.992876712329 116.690739726027 2494507181.07221 687 128499.536813815 327.162624588493 0 0
6147 87 32228.0684931507 196.222849315068 106.750876712329 1803413965.79116 524 105825.417528813 347.173994229041 0 0
6155 87 15132.5890410959 157.27397260274 52.5465479452055 1373313418.27831 254 43428.6606155655 45.7388281824657 0 0
6178 87 11572.8821917808 36.1740547945206 39.2333698630137 734443543.031106 120 32984.1598643507 26.5550268111781 0 0
6193 87 18727.0410958904 72.0830136986301 77.3019178082192 1070427759.0525 149 53774.5298874521 0 236.951677290959 0
6248 87 7276.89315068493 32.0381643835616 54.2310136986301 1124973542.33791 114 24736.9055405085 80.6821092282033 0 0
6264 87 20230.9808219178 98.3436712328767 57.6427123287671 1756732421.88219 252 55307.8095918016 183.524210271636 0 0
8042 87 25985.8191780822 165.847342465753 103.679424657534 1519028343.43476 182 69101.7007706822 220.120958555596 0 0
8102 87 34473.3424657534 1006.38473972603 168.886410958904 2695642515.95574 367 101226.703487231 106.620830369127 0 0
8226 87 9396.12602739726 108.517726027397 28.5568767123288 968241875.646276 163 27282.1614954871 16.7742220335584 169.457988044932 0
3 88 21251.9726027397 135.912684931507 64.8043835616438 1989992835.25618 454 60168.2315399523 39.5015837278636 549.583359938904 0
8 88 18501.3205479452 188.917808219178 57.8133424657534 1865727608.10199 546 53460.7655054625 128.019975342184 0 0
470 88 10243.1452054795 35.5913424657534 47.4711780821918 930434706.20602 111 31314.422127143 59.070578672303 0 0
602 88 10895.0410958904 57.533397260274 33.3107397260274 1259426826.25763 124 31606.9246496964 144.918666476191 0 0
641 88 13951.8438356164 332.619726027397 63.5472328767123 1462848061.69573 239 43022.5546199616 33.72661068 556.754606575342 0
708 88 14208.3890410959 196.834383561644 63.3236712328767 1017807448.20878 318 43010.1611692789 40.3127591309589 0 0
709 88 27547.3369863014 262.641178082192 120.021589041096 1667716954.1381 504 78965.1881841036 33.97279032 0 0
728 88 14827.2684931507 251.737178082192 47.9488219178082 1588022606.84347 476 44444.8199930323 78.8558879568542 0 0
856 88 9011.1698630137 63.8902191780822 38.525698630137 1029790791.62218 160 26397.7095101151 36.0103315198603 0 0
861 88 8594.66849315068 309.726794520548 71.8895890410959 1213320081.64506 285 26980.098113686 58.3774548373973 0 0
862 88 1156.05452054795 34.1994246575343 6.03591780821918 489723281.207674 97 3750.75316950137 18.6659979079479 0 0
863 88 1402.49342465753 32.9119726027397 4.96117808219178 383095493.427967 94 4364.92993989425 37.0640511978608 0 0
864 88 3762.04383561644 89.2608493150685 13.1499178082192 737418885.713602 146 11301.6075261249 264.277583447134 0 0
876 88 12282.0849315068 424.790054794521 108.762465753425 1514211027.05325 314 39881.1557977682 0 44.1067840328767 0
879 88 10803.4602739726 53.0168219178082 55.8661369863014 3138108554.63219 384 36784.4511863025 0 95.4688819178082 0
887 88 13063.1835616438 222.965397260274 43.0260273972603 2009202785.57556 347 39238.5204682871 23.4625417797649 0 0
889 88 26366.2487671233 661.659068493151 165.648520547945 1915512909.61988 266 77941.3991648389 71.7630512219178 0 0
983 88 26630.2876712329 723.464739726027 177.02602739726 1886849625.80946 385 77054.2547803512 11.0072649994521 0 0
988 88 10890.2602739726 164.409287671233 63.5458904109589 1845776585.48496 334 31252.6708630416 166.04044793074 0 0
991 88 1888.25479452055 39.7978356164384 7.12860273972603 632715451.632634 96 6289.75956606521 110.295223367671 0 0
994 88 26244.5150684932 200.070767123288 77.4990136986301 3028854342.4094 329 78899.6939617184 78.2817531961644 0 0
1004 88 397.657928767123 12.2007945205479 3.05430136986301 363043298.638427 67 1733.39532779726 35.1126357764384 0 0
1008 88 5167.74219178082 118.55797260274 26.7848767123288 810480759.264823 160 16198.2959265644 97.9457734816438 0 0
1012 88 6143.55095890411 168.47197260274 33.1270136986301 571562139.97036 83 19520.3970279918 6.04994896109589 16.2358122263014 0
1047 88 3238.62630136986 17.4848493150685 24.3358356164384 520669581.704854 55 11182.0938146723 25.022642860274 0 0
1250 88 5445.68767123288 20.3831232876712 20.8362739726027 649139616.24552 135 17801.5855555019 0 296.939697786849 0
1355 88 9237.94520547945 170.053863013699 33.1950410958904 718043463.59324 153 28460.0422683595 48.628909709589 0 0
1356 88 26613.4849315068 245.378547945205 93.9909315068493 2166890857.66393 233 78436.9534807929 156.745611879452 0 0
1357 88 2788.12328767123 59.5434246575342 14.7098630136986 402924083.299486 108 9444.79076648383 10.3867574136986 0 0
1364 88 19188.9589041096 43.300301369863 76.7719452054795 1914430840.5048 500 58176.3183633485 181.29612940274 77.938819979452 0
1570 88 1581.70410958904 12.6178356164384 5.25813698630137 330019418.95335 66 5020.77835533699 29.4808549709589 0 0
1606 88 3135.51506849315 28.2980273972603 12.5035890410959 211901780.897613 68 8912.60867783014 9.31132334252055 0 0
1695 88 5702.69315068493 37.7744657534247 17.3445205479452 832175223.885482 174 16690.326324697 48.7503133676712 0 0
1745 88 9513.59726027397 56.6622739726027 27.8281917808219 1986614092.56769 383 27858.7896881863 159.045037631415 0 0
1943 88 341.948767123288 2.6973698630137 2.31084931506849 242164352.458746 37 1285.15423349644 8.02613072876712 0 0
2080 88 5571.82191780822 20.3328767123288 28.7122739726027 601970979.611448 162 18739.5955033364 29.9315593069414 0 0
2103 88 31402.8219178082 681.144712328767 104.567561643836 2958789800.65771 467 92699.3987057178 251.332550820822 0 0
2107 88 11399.4383561644 191.099123287671 96.3081369863014 1141786074.83106 258 34674.6451013162 23.1004182739726 0 0
2526 88 2367.27452054795 36.8864109589041 9.18276712328767 452516321.89825 83 7514.02440508055 69.7632631873973 0 0
2527 88 2904.64904109589 47.2102191780822 10.5939452054795 447224735.190966 92 8946.39872031562 48.5108783753425 0 0
2535 88 5649.1402739726 76.7952602739726 16.4535890410959 504285401.89749 81 15597.3261398329 16.6323011572603 0 0
2549 88 12008.4191780822 122.803232876712 53.5360273972603 2067920740.78341 297 36470.2053649386 0 0 0
2554 88 9619.91780821918 148.007342465753 28.3602739726027 1189023557.42885 205 28375.6569301945 0 0 0
2642 88 3251.0301369863 49.9521917808219 9.96205479452055 511988569.363798 134 10225.3022712893 56.7764440964384 0 0
2706 88 5727.38082191781 42.8521095890411 23.6891232876712 402596264.361501 96 16587.0291550488 35.7031094461118 0 0
2718 88 5355.90136986301 39.9347671232877 15.9616164383562 1074423169.09414 155 15679.0179547742 104.413563482944 0 0
2721 88 4400.06849315068 33.9461643835616 12.9942191780822 858253708.74973 142 12863.9503990504 47.7194681622477 0 0
2727 88 18588.8520547945 124.202465753425 50.6598630136986 1643484210.35192 196 50103.1356877321 176.989273930445 0 0
2790 88 1069.50630136986 7.1407397260274 2.14441095890411 210307429.366265 51 4144.67222911069 0 0.85512497260274 0
2850 88 41988.9424657534 520.964356164384 197.640136986301 2670276252.96241 548 122070.745810631 56.3995734185129 0 0
2864 88 6226.52 169.709671232877 34.0906849315068 1155365931.31794 270 21331.8235935003 19.4243289965392 0 0
2872 88 22577.2465753425 828.973342465753 131.124328767123 2048164589.57498 342 63874.3271125277 150.399680799952 0 0
2876 88 20923 592.654630136986 129.891917808219 1624660532.52192 337 58978.5142315907 20.6386218739726 0 0
3098 88 4987.71506849315 11.7351232876712 26.2515890410959 1224802823.06373 230 16628.39134924 98.1943946841008 0 0
3130 88 2959.93698630137 41.721095890411 12.1487397260274 600393922.301004 95 9986.22362117918 164.150644865795 0 0
3131 88 10007.8849315068 159.332931506849 37.9643835616438 1084860376.47548 136 29866.0294342756 226.846107450411 0 0
3138 88 4198.6602739726 57.9445753424658 22.211397260274 772402888.275357 168 14452.7006552378 62.0371714826088 0 0
3140 88 25552.6739726027 346.029835616438 75.9593150684932 1622348465.94525 215 74794.2447493792 283.755036661055 0 0
3149 88 27579.8328767123 334.841753424658 78.4918630136986 1624434269.39908 194 76712.1150232614 266.989933391148 0 0
3178 88 5713.78904109589 86.0550684931507 25.7923835616438 494508085.727785 83 17113.4246571742 14.0120055369863 0 0
3297 88 10713.7150684932 96.4851506849315 45.1872602739726 724601385.580318 92 30953.8853800088 222.555597631747 0 0
3497 88 18927.0219178082 149.380164383562 53.6825479452055 989052360.190787 245 60291.3892881896 0 375.141157558356 0
3644 88 2648.59178082192 11.5357808219178 9.65630136986301 314875112.086825 102 8929.51654602082 9.98545087726027 0 0
3775 88 10028.0082191781 53.1138904109589 40.9989863013699 911520533.244706 179 27983.9491515003 33.0146524164723 0 0
3776 88 2893.46849315068 18.0445205479452 11.829698630137 733022121.024578 133 8465.99079540219 110.848931962889 0 0
3788 88 6381.32054794521 38.1835068493151 19.3076164383562 1034454629.51323 203 19381.6955968488 86.0297987291227 0 0
3796 88 2960.78082191781 20.2923561643836 13.1778904109589 531611992.074012 143 8881.54250948274 37.7700269589041 0 0
3936 88 5143.54794520548 30.8486575342466 22.4664931506849 751617542.991115 145 14796.7065921036 18.2439246013299 0 0
3945 88 1412.93698630137 12.3252876712329 8.01016438356164 430732745.435174 78 5184.11798442301 9.50995321643836 0 0
3946 88 3486.90684931507 39.6774246575342 22.3874520547945 471860842.222219 68 10739.8623620334 21.3973947369863 0 0
3947 88 12955.6082191781 397.793150684932 86.9167397260274 990300066.591066 221 36833.2188430499 15.8238000069666 0 0
3948 88 18754.9589041096 199.915150684931 86.2238082191781 1858223238.02599 234 54856.3161320416 344.262815444002 0 0
4054 88 2976.29315068493 31.1570684931507 23.8695890410959 284970440.801634 61 8786.60998764164 3.80506043020274 0 0
4072 88 3980.89589041096 98.9796164383562 22.2506849315069 667471580.30747 162 12949.231330074 37.2304551452055 206.330655689863 0
4158 88 15484.7534246575 76.279397260274 82.9871780821918 1218539162.6355 253 50398.2432501551 68.960845709303 0 0
4162 88 12956.5890410959 70.9119726027397 52.3605479452055 1006776060.87985 216 39076.4000145611 24.7258783627397 146.21432630137 0
6002 88 17894.1095890411 72.9951780821918 52.164602739726 2030638650.60065 408 49703.8461221211 167.188612910081 311.822485514247 0
6004 88 17395.6767123288 91.3432602739726 66.457397260274 2290345325.47399 247 52009.2132663348 293.857554387945 0 0
6016 88 5193.13150684931 22.9380821917808 19.4865205479452 881413323.973274 132 15544.8105466093 31.216603538446 0 0
6017 88 10445.3616438356 88.2395890410959 25.9902191780822 1918846531.59042 238 33354.1026650099 112.362376943132 0 0
6095 88 12690.3397260274 45.5827123287671 53.7332054794521 1241676940.96699 222 38614.1817620696 28.9386999572022 0 0
6139 88 20998.4383561644 82.9184109589041 140.062684931507 1204940853.80453 132 65104.3955602773 115.670707561644 0 0
6146 88 41046.4739726027 144.55098630137 122.365068493151 2506488919.01972 661 136228.993616031 239.205674307945 0 0
6147 88 32272.298630137 188.10904109589 105.566164383562 1805228179.42553 499 106923.706320386 386.265972131507 0 0
6155 88 18261.4794520548 181.689095890411 63.4402739726027 1374199944.74165 246 51283.975273303 56.8270289539726 0 0
6178 88 11713.4273972603 39.3500273972603 39.8070136986301 730204332.101768 114 33544.0041619069 26.9531397569441 0 0
6193 88 19506.5232876712 72.8975890410959 84.8003835616438 1075711160.19872 148 58441.7104534137 0 261.263402169315 0
6248 88 8727.12054794521 58.1264931506849 60.6353698630137 931578434.293831 111 27528.2953682351 69.4979590989255 0 0
6264 88 18147.9561643836 90.765698630137 52.5592602739726 1752249341.05643 252 49920.6610114422 176.925870870011 0 0
8042 88 33445.6191780822 213.781808219178 131.693369863014 1542043320.23671 185 88068.3150123321 94.1243269299238 0 0
8102 88 33221.8520547945 954.289671232877 163.262602739726 2690025622.94586 333 97693.7048007058 176.539213708315 0 0
8226 88 9205.46301369863 106.937260273973 27.8238082191781 971535358.797296 162 26701.7296426751 0 276.184329273425 0
3 89 26194.2410958904 170.138465753425 80.5021917808219 2004223123.23412 449 73953.0696352027 41.6269200064603 502.852907961918 0
8 89 16427.1123287671 216.80295890411 53.471698630137 1877167435.72564 499 47415.7484876827 142.334737996161 0 0
470 89 10277.7342465753 33.781397260274 47.6505753424657 931771582.601398 110 31210.5360855184 48.4143961904055 9.09387268986301 0
602 89 13149.5068493151 67.3598356164384 38.8221095890411 1260424120.73221 124 37461.2425356986 129.769853946542 0 0
641 89 13085.0082191781 314.711835616438 60.1805205479452 1483895977.59566 241 40357.3589166192 36.9606692383562 323.903675068493 0
708 89 13397.6575342466 192.994219178082 62.5783561643836 1026212941.06091 303 41581.3016184148 47.3440543282192 0 0
709 89 28543.6794520548 278.202876712329 122.641315068493 1674861318.56671 468 80699.0313886236 36.7650744558904 0 0
728 89 14044.7232876712 246.116328767123 46.3356164383562 1591177364.48542 445 43192.5402963934 111.563217129863 0 0
856 89 8721.76164383562 62.8199452054794 37.6285753424658 1036494739.59302 161 25517.4970175649 38.8922553956252 0 0
861 89 10047.8383561644 349.435479452055 84.077095890411 1219895945.07901 280 31120.0767103649 43.1976439070515 0 0
862 89 960.799178082192 26.3674794520548 5.15117808219178 491584957.938946 102 3186.98445052164 22.9503464909638 0 0
863 89 1029.87342465753 23.6695068493151 3.76104109589041 384900427.835114 93 3329.74086019671 36.9765967238318 0 0
864 89 2797.36547945205 66.3768219178082 9.95353424657534 738099816.116802 146 8712.88793744493 142.721412019476 0 0
876 89 10667.898630137 386.287726027397 97.6398356164384 1520954270.30196 300 35425.4168851496 0 78.6615410947945 0
879 89 9286.72054794521 43.6877808219178 51.2482739726027 3022593441.36534 367 33573.4021540636 0 149.265476438356 0
887 89 16363.6054794521 273.524767123288 55.5519178082192 2011661473.83173 358 49707.0568955863 22.9326485354745 0 0
889 89 24033.0331506849 622.548219178082 161.330904109589 1917383060.25312 263 71813.6836131594 88.2874380164384 0 0
983 89 27341.2356164384 767.714931506849 180.747671232877 1887599991.56501 380 78567.8179525156 16.5108974991781 0 0
988 89 12397.3479452055 194.329150684932 74.0448767123288 1853530468.20656 338 35891.7476062652 207.826666398224 0 0
991 89 1629.40547945205 35.4815616438356 6.32071232876712 650794836.309433 100 5447.91865881151 52.7583573418636 0 0
994 89 24786.4383561644 260.52602739726 78.4558082191781 3045066737.0382 328 75088.4947780268 91.5617418874488 0 0
1004 89 341.121506849315 10.7360273972603 2.54643835616438 364061830.197573 70 1442.63902664329 19.8663597156164 0 0
1008 89 6569.64657534247 142.732301369863 35.1138904109589 817430304.108911 160 20428.1427782044 135.368451085479 0 0
1012 89 5565.67342465753 155.523643835616 30.1924931506849 572091476.614627 87 17596.2874732531 10.2383751649315 15.2513345465753 0
1047 89 2554.18668493151 17.1366575342466 18.6434520547945 521434177.617867 24 8860.92090981479 39.6585283068493 0 0
1250 89 5873.23561643836 13.7016712328767 23.5306849315069 653583653.333164 135 19371.4790614953 0 246.454805566301 0
1355 89 9045.22739726027 160.154219178082 31.7454520547945 719332590.825002 159 27952.400098497 52.8780377424658 0 0
1356 89 22055.3643835616 273.601917808219 80.0982191780822 2172227965.38332 237 67980.8822864981 135.972097052055 0 0
1357 89 2860.58904109589 59.1175616438356 14.9832876712329 403150286.680739 109 9440.13872604603 7.55400539178082 0 0
1364 89 22463.802739726 528.374767123288 80.5230136986301 1916141882.51812 492 62428.3926831496 200.121250410871 63.206983890411 0
1570 89 1582.18630136986 12.7141917808219 5.27950684931507 332191113.684042 66 4989.27458782521 26.6278690060274 0 0
1606 89 2999.44657534247 26.3307945205479 12.1927671232877 213988884.485841 67 8521.75875408493 7.90912120864274 0 0
1695 89 6496.69315068493 39.6701095890411 22.0603287671233 833941230.876415 167 19337.7060412159 76.8754941567123 0 0
1745 89 8873.99726027397 53.4546575342466 27.3201917808219 1987249804.41018 366 26613.9827399934 88.4258887715096 0 0
1943 89 1050.13232876712 4.66550684931507 6.21112328767123 243058977.311741 41 3619.22707995945 15.5801361205479 0 0
2080 89 4689.95835616438 18.6125479452055 23.0788767123288 610051529.048069 162 15147.1859454521 46.6611486345353 0 0
2103 89 31389.3232876712 667.514164383562 104.003150684932 2966373071.65504 478 91558.4541928827 218.99196523726 0 0
2107 89 12742.8328767123 215.146684931507 107.477479452055 1145342119.79871 248 38208.9345849359 35.1126357764384 0 0
2526 89 2340.00219178082 38.5365753424658 9.19413698630137 456032938.22041 86 7537.81598915397 64.8702371306433 0 0
2527 89 3010.24520547945 48.6033150684931 11.4814520547945 494920390.661035 88 9297.14480842082 37.5592567191781 0 0
2535 89 6067.5204109589 76.0043287671233 17.6178630136986 511026348.13372 86 16756.2923512455 14.018493888046 0 0
2549 89 14064.1753424658 172.837479452055 63.2356164383562 2081495107.2588 303 42291.1330697101 0 0 0
2554 89 10627.6273972603 160.125589041096 30.127397260274 1194619065.72279 208 30495.5425699518 0 0 0
2642 89 4312.4904109589 66.6975342465753 12.9050136986301 514595162.302723 146 13251.7928522816 30.7151254947945 0 0
2706 89 6535.85205479452 56.7581369863014 26.5768219178082 403641657.28903 76 18813.8770381162 37.6626589126258 0 0
2718 89 5838.89863013699 42.3264109589041 17.8144109589041 1180093188.91067 158 17366.7235939649 129.737729189684 0 0
2721 89 5133.51780821918 37.8811232876712 15.5766575342466 866363164.35706 140 15229.8962021918 39.1575358778301 0 0
2727 89 25734.3150684931 173.310520547945 70.5709863013699 1653409757.21863 186 69184.5455992016 128.615982995272 0 0
2790 89 1290.81808219178 9.15827397260274 2.49827397260274 211135263.326212 51 4944.09058720712 0 0.252924287671233 0
2850 89 44154.797260274 497.55095890411 207.525506849315 2698571474.31139 540 127699.007355308 68.624850968589 0 0
2864 89 7251.83068493151 202.853287671233 39.0534246575342 1173198138.82887 273 24408.6872179726 16.6814426601929 0 0
2872 89 24096.298630137 848.187123287671 143.091424657534 2077168383.33765 378 67964.8041705578 196.30794464889 0 0
2876 89 21488.298630137 631.967287671233 136.409726027397 1624996437.01703 336 61853.0562510663 18.3454416657534 0 0
3098 89 6019.17780821918 14.3461095890411 31.1608493150685 1227968698.28297 229 20100.7193605726 67.6015462792619 0 0
3130 89 3531.78904109589 47.6005479452055 13.8347123287671 605831932.226382 96 11646.3434908077 146.579589922414 0 0
3131 89 10794.7890410959 163.23202739726 39.9341917808219 1101117275.83239 135 31513.6339678027 270.736902170959 0 0
3138 89 5010.01643835616 71.5294246575342 25.8006849315069 780949635.61307 168 16826.3491671934 52.0637260782033 0 0
3140 89 26323.7205479452 356.661616438356 78.0813424657534 1669169282.77995 215 75572.4455700099 282.409843661619 0 0
3149 89 27281.3561643836 344.904465753425 77.6541917808219 1657824892.24842 195 75216.2027546395 206.835601124765 0 0
3178 89 6331.35342465753 92.311397260274 28.2438904109589 505886065.35479 82 18579.2662353277 18.6826740493151 0 0
3297 89 9947.64657534247 82.4458904109589 43.9850684931507 729310184.27344 93 30043.0908884619 122.68140797724 0 0
3497 89 19381.6383561644 168.174794520548 55.4324109589041 1024398455.36666 233 61975.476102731 0 860.255722438356 0
3644 89 3076.99726027397 15.6018630136986 10.766602739726 318423906.844727 97 10086.4934075441 12.3629391813699 0 0
3775 89 11190.4164383562 61.2773150684932 45.8910410958904 915202899.809814 180 30938.867137274 25.427362188434 0 0
3776 89 4025.33698630137 24.3630684931507 16.0362739726027 734167383.005919 133 11719.9520061019 107.461540584375 0 0
3788 89 7272.23561643836 45.5505479452055 22.445698630137 1046820751.50819 210 22493.0826639474 149.780633430419 0 0
3796 89 3594.63835616438 27.2702739726027 15.6229589041096 532815904.13578 143 10549.4280379704 30.6881469041096 0 0
3936 89 3970.46575342466 24.2784109589041 17.5793698630137 758456949.25499 147 11652.2193636241 32.1940176450181 0 0
3945 89 1654.08219178082 14.4569863013699 9.33854794520548 434602352.46748 83 6085.31018531507 17.593413450411 0 0
3946 89 3324.94794520548 35.4283835616438 22.2330410958904 472304038.858295 73 10364.2583931753 13.7894321638356 0 0
3947 89 13054.197260274 408.598931506849 86.3253698630137 993170964.367952 242 36871.326423566 18.2894476007868 0 0
3948 89 18366.6219178082 178.193479452055 84.3356438356164 1869594370.94057 256 53343.039928577 419.912267547038 0 0
4054 89 3211.3397260274 30.3152876712329 25.1975342465753 286979265.075217 63 9503.73754184877 0 0 0
4072 89 3399.96712328767 69.9819726027397 19.2884931506849 690903365.350136 164 11073.4262996093 12.5652786115068 221.931989274521 0
4158 89 14907.6904109589 50.9068767123288 101.936356164384 1227725431.96066 251 48996.8320065101 88.3994733589052 0 0
4162 89 12879.695890411 71.139397260274 52.607095890411 1007349752.73976 208 39355.3527005299 24.7258783627397 68.2494109589041 0
6002 89 21880.6109589041 100.370684931507 70.2818904109589 3150006987.25109 447 66398.8060197682 32.7542314529145 825.546400533973 0
6004 89 20950.8 115.71402739726 81.3196164383562 2294116490.94622 248 62800.4317845397 250.587267253151 0 0
6016 89 5148.32328767123 23.440904109589 19.3570684931507 888622804.70234 131 15518.7204829616 27.8692214099178 0 0
6017 89 11912.3506849315 59.6046575342466 27.566301369863 1924054126.70526 244 35008.3792609523 125.15137214557 0 0
6095 89 12557.3561643836 54.7890410958904 54.2338082191781 1251208714.84523 219 38250.000656977 54.1433741134751 0 0
6139 89 23189.295890411 85.2902739726027 127.682465753425 1205503992.3356 131 71750.2758957074 126.057464975342 0 0
6146 89 41839.8164383562 155.381068493151 125.478465753425 2517051006.63854 634 140602.219954321 275.505368074521 0 0
6147 89 34691.0602739726 212.658109589041 150.174712328767 1810279979.86088 471 115439.391037482 414.188813490411 0 0
6155 89 15909.5726027397 161.119616438356 56.0431232876712 1374055192.03694 241 45895.9429835118 43.4287863550685 0 0
6178 89 9887.05479452055 35.8594246575342 33.3661095890411 732194125.294663 112 28139.6136927101 39.4977359063671 0 0
6193 89 18963.4520547945 75.3012054794521 80.7922739726027 1080151911.57353 148 55389.4805304526 0 378.840917979726 0
6248 89 7613.76164383562 25.8779452054795 53.4630136986301 1120421973.48192 113 23774.3254835551 120.622088310049 0 0
6264 89 21001.0931506849 106.943315068493 61.8957808219178 1751936900.53102 251 57783.9692007781 144.274286210005 0 0
8042 89 31652.6849315069 201.412273972603 126.713315068493 1558978358.22261 180 84498.4770602269 119.62869276082 0 0
8102 89 35801.2164383562 997.038493150685 175.280876712329 2712099349.6472 370 104696.985943277 256.265936849241 0 0
8226 89 9532.5698630137 115.034246575342 28.8424931506849 975159285.817301 163 27602.5027118904 0 121.501294886575 0
3 90 20146.8876712329 142.495342465753 62.3164109589041 2036836848.15765 411 57282.3591547364 16.380014238794 562.05276820137 1
8 90 22171.0356164384 302.75304109589 71.6641369863014 1902471192.85257 482 63733.3816407523 120.316053294291 0 1
470 90 10215.898630137 35.5115342465753 47.9468493150685 935373062.456694 111 31348.1028099841 50.6248398056416 9.87777739479452 1
602 90 10804.4328767123 58.936 32.6269863013699 1348353590.84235 124 31497.5711076131 173.4083583763 0 1
641 90 10930.4164383562 263.023917808219 51.0253150684932 1505352410.35213 241 34145.0630743397 37.8846859693151 835.613670410959 1
708 90 13052.1506849315 167.466575342466 58.3947945205479 1034411505.65427 287 39767.8198624088 55.3803020284931 0 1
709 90 27952.2739726027 266.462465753425 119.888602739726 1681829801.18664 432 79248.2030750126 42.8150234169863 0 1
728 90 16931.2246575342 279.665863013699 54.1699178082192 1594254460.18747 414 50987.0967591057 74.5317290909589 0 1
856 90 8936.4 64.2867397260274 38.1610684931507 1038712304.33681 167 26191.6777065518 46.2727985662734 0 1
861 90 8899.21643835616 305.161369863014 75.5584657534247 1223016585.63349 281 28391.2065548137 52.1829174918493 0 1
862 90 932.717260273973 28.2164657534247 5.46939726027397 500012301.612233 107 3363.46345620548 28.8921079310893 0 1
863 90 1522.5098630137 36.7755890410959 5.52334246575342 388184270.038408 93 4854.52311141479 27.7445128744767 0 1
864 90 2334.16191780822 56.6906301369863 8.87202739726027 741745484.490626 148 7706.66182012931 150.212017723147 0 1
876 90 13058.1616438356 470.272767123288 118.097561643836 1511089178.76064 294 43099.8895530942 0 54.3525461928767 1
879 90 10612.0465753425 49.1378356164384 59.2059452054794 3027933274.67298 360 38786.7387551326 0 135.214127123288 1
887 90 19744.2109589041 326.220739726027 66.6712602739726 2020456465.54198 358 59814.1245296778 32.8651235776011 0 1
889 90 22508.6482191781 615.38301369863 151.974191780822 1928595248.26778 258 67333.1669526258 98.2020700931507 0 1
983 90 26121.7095890411 736.491232876712 176.587671232877 1891637968.51112 381 75898.4768602449 22.2769237719058 0 1
988 90 14876.4904109589 225.32802739726 89.376 1861036658.59234 335 42324.8689944274 118.25169537529 0 1
991 90 2012.5397260274 34.2377534246575 7.58786301369863 663718265.148924 102 6626.5922489589 89.1195926461151 0 1
994 90 25147.5287671233 313.470931506849 72.2268219178082 3072665783.46223 328 76214.880487103 121.224317900614 0 1
1004 90 261.268547945206 9.22312328767123 2.10002739726027 368045680.354414 70 1174.54409931726 18.4803346191781 0 1
1008 90 5616.15205479452 124.018109589041 30.1545753424658 829765755.400428 157 17583.4554598849 189.885438212055 0 1
1012 90 5287.66246575342 136.662164383562 28.6194794520548 606260574.793474 86 16925.4211362493 8.43755423671233 17.1185581369863 1
1047 90 3143.09123287671 14.634301369863 15.9806301369863 521947736.522973 54 10259.7112154921 22.6620161753425 0 1
1250 90 5786.19178082192 12.6906301369863 23.466602739726 658850779.777621 132 19324.3283537337 0 287.169031820548 1
